General deg, rldeg, rrdeg, fldeg, frdeg,a,b,c,d,f,g,w,z,p,m,gg,sa,asa

13.026491165161133,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.059514999389648,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.087542533874512,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.111871719360352,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.114391326904297,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.12277889251709,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.135409355163574,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.146594047546387,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.1488037109375,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.15048599243164,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.154120445251465,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.16963005065918,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.178664207458496,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.21886920928955,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.260428428649902,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.303227424621582,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.306427001953125,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307062149047852,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307157516479492,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307157516479492,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307157516479492,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307157516479492,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307157516479492,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307157516479492,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307157516479492,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307157516479492,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307287216186523,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307287216186523,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307287216186523,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307287216186523,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307287216186523,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307287216186523,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307287216186523,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307287216186523,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307287216186523,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307348251342773,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307348251342773,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307389259338379,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.307413101196289,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.312050819396973,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.325323104858398,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.352277755737305,10,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.382488250732422,10,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.397303581237793,10,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.417585372924805,10,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.422740936279297,10,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.47849178314209,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.544724464416504,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.59509563446045,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.609176635742188,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.61187744140625,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.650348663330078,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.699285507202148,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.750680923461914,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.79578685760498,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.844611167907715,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.897924423217773,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.946268081665039,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

13.99279499053955,10,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0

14.023223876953125,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.035123825073242,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.046660423278809,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.05058765411377,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.054000854492188,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.054361343383789,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.054361343383789,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.054393768310547,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.05932331085205,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.081731796264648,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.11323356628418,10,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.143803596496582,10,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.164885520935059,10,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.183012962341309,10,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.198909759521484,10,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.216126441955566,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.233379364013672,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.247129440307617,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.25803279876709,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.264154434204102,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.279343605041504,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.282024383544922,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.282054901123047,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.284751892089844,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.290130615234375,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.314516067504883,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.365224838256836,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.405221939086914,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.438004493713379,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.469528198242188,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.506072044372559,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.522419929504395,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.530838966369629,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.53346061706543,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.534553527832031,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0

14.534597396850586,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.534852981567383,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.535890579223633,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.547295570373535,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.552200317382812,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.55710220336914,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.565308570861816,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.571285247802734,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.622365951538086,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.669341087341309,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.716598510742188,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.73361873626709,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.743240356445312,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.746026992797852,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.75706958770752,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.759241104125977,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.76318645477295,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.763264656066895,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.764017105102539,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.768089294433594,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.820297241210938,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.865134239196777,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.90659236907959,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.948261260986328,11,9,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1

14.996491432189941,11,9,19,14,0,0,0,0,0,0,0,0,0,0,0,0,1

15.008171081542969,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.008184432983398,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.008184432983398,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.008216857910156,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.00822925567627,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.00822925567627,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.00822925567627,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.00822925567627,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.00822925567627,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.010330200195312,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.015661239624023,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.02027702331543,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.039041519165039,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.078866958618164,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.111769676208496,11,9,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.139537811279297,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.16435432434082,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.181219100952148,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.188470840454102,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.189203262329102,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.189480781555176,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.203645706176758,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.229938507080078,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.244720458984375,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.253785133361816,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.274842262268066,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.29751968383789,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.31396770477295,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.328353881835938,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.343147277832031,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.357560157775879,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.373425483703613,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.390968322753906,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.401726722717285,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.402730941772461,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.402918815612793,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.403061866760254,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.418200492858887,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.443916320800781,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.469923973083496,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.483182907104492,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.498146057128906,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.504932403564453,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.508721351623535,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.521605491638184,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.55325984954834,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.584588050842285,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.616479873657227,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.618513107299805,11,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.628363609313965,12,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.639654159545898,12,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.652473449707031,12,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.65518569946289,12,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.656283378601074,12,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.66766357421875,12,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.67989730834961,12,10,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.698967933654785,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.720602989196777,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.7459077835083,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.756349563598633,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764053344726562,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764474868774414,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764572143554688,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.764572143554688,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.766498565673828,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.771942138671875,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.792258262634277,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.818680763244629,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.840729713439941,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.86039924621582,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.868856430053711,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.87647819519043,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

15.939579963684082,12,10,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1

16.016145706176758,12,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.095123291015625,12,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.105663299560547,12,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.138187408447266,12,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.174163818359375,12,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.231243133544922,12,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.2816219329834,12,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.327383041381836,12,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.376127243041992,12,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.428916931152344,12,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.48453712463379,12,10,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.51166343688965,12,10,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.53835678100586,12,10,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.54314613342285,12,10,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.5654239654541,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.56605339050293,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.56634521484375,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.56634521484375,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.56634521484375,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.569538116455078,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.61004638671875,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.654563903808594,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.680978775024414,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.701274871826172,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.722301483154297,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.742687225341797,12,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.763315200805664,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.786081314086914,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.802030563354492,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.815610885620117,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.83610725402832,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.842695236206055,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.84283447265625,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.843608856201172,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.84699249267578,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.85887908935547,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.909500122070312,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

16.958698272705078,13,11,21,16,0,0,0,0,0,0,0,0,0,0,0,0,1

17.001272201538086,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.031810760498047,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.06447410583496,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.101024627685547,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.107681274414062,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.110210418701172,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.110496520996094,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.11051368713379,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.11065673828125,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.111818313598633,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.113969802856445,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.11924934387207,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.138072967529297,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.143110275268555,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.147953033447266,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.181583404541016,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.241823196411133,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.297136306762695,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.333538055419922,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.337968826293945,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.345401763916016,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.35382080078125,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.369359970092773,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.36941146850586,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.369579315185547,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.37033462524414,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.37394142150879,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.429887771606445,13,11,21,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.488950729370117,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.54271125793457,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.597970962524414,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.6534481048584,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.675870895385742,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.675870895385742,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.675870895385742,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.67588233947754,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.67588233947754,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.676712036132812,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.6767578125,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.676868438720703,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.676895141601562,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.679460525512695,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.6848201751709,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.689523696899414,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.70563507080078,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.74244499206543,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.770978927612305,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.808263778686523,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.834171295166016,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.85866928100586,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.85984230041504,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.859981536865234,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.860103607177734,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.862695693969727,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.914283752441406,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.942258834838867,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.950923919677734,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.971599578857422,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

17.999591827392578,13,11,22,17,0,0,0,0,0,0,0,0,0,0,0,0,1

18.019512176513672,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.033231735229492,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.04695701599121,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.0613956451416,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.077030181884766,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.094188690185547,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.10236167907715,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.10692596435547,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.107091903686523,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.107091903686523,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.116352081298828,13,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.14864158630371,13,12,22,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.172740936279297,13,12,23,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.186338424682617,13,12,23,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.200061798095703,14,12,23,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.2117977142334,14,12,23,18,0,0,0,0,0,0,0,0,0,0,0,0,1

18.220129013061523,14,12,23,18,0,0,0,0,0,0,0,0,0,0,0,0,1

